Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,32951,4.0,4,,,,,,
,,,,,32954,3.0,3,,,,,,
,,,,,32961,7.0,7,,,,,,
,,,,,32964,3.0,3,,,,,,
,,,,,32970,6.0,6,,,,,,
,,,,,32976,6.0,6,,,,,,
,,,,,32979,3.0,3,,,,,,
,,,,,32983,4.0,4,,,,,,
,,,,,33000,,,1.5298500061035156,4.9474334716796875,4.9002685546875,0.0003,0.0003,0.1
,,,,,33004,21.0,21,,,,,,
,,,,,33013,9.0,9,,,,,,
,,,,,33025,12.0,12,,,,,,
,,,,,33032,7.0,7,,,,,,
,,,,,33036,4.0,4,,,,,,
,,,,,33052,16.0,16,,,,,,
,,,,,33059,7.0,7,,,,,,
,,,,,33065,6.0,6,,,,,,
,,,,,33072,7.0,7,,,,,,
,,,,,33082,10.0,10,,,,,,
,,,,,33089,7.0,7,,,,,,
,,,,,33093,4.0,4,,,,,,
,,,,,33101,8.0,8,,,,,,
,,,,,33107,6.0,6,,,,,,
,,,,,33119,12.0,12,,,,,,
,,,,,33124,5.0,5,,,,,,
,,,,,33133,9.0,9,,,,,,
,,,,,33139,6.0,6,,,,,,
,,,,,33143,4.0,4,,,,,,
,,,,,33148,5.0,5,,,,,,
,,,,,33163,15.0,15,,,,,,
,,,,,33172,9.0,9,,,,,,
,,,,,33176,4.0,4,,,,,,
,,,,,33179,3.0,3,,,,,,
,,,,,33204,25.0,25,,,,,,
,,,,,33209,5.0,5,,,,,,
,,,,,33215,6.0,6,,,,,,
,,,,,33219,4.0,4,,,,,,
,,,,,33223,4.0,4,,,,,,
,,,,,33229,6.0,6,,,,,,
,,,,,33232,3.0,3,,,,,,
,,,,,33241,9.0,9,,,,,,
,,,,,33246,5.0,5,,,,,,
,,,,,33251,5.0,5,,,,,,
,,,,,33255,4.0,4,,,,,,
,,,,,33263,8.0,8,,,,,,
,,,,,33272,9.0,9,,,,,,
,,,,,33276,4.0,4,,,,,,
,,,,,33280,4.0,4,,,,,,
,,,,,33286,6.0,6,,,,,,
,,,,,33293,7.0,7,,,,,,
,,,,,33305,12.0,12,,,,,,
,,,,,33309,4.0,4,,,,,,
,,,,,33314,5.0,5,,,,,,
,,,,,33328,14.0,14,,,,,,
,,,,,33333,5.0,5,,,,,,
,,,,,33370,37.0,37,,,,,,
,,,,,33373,3.0,3,,,,,,
,,,,,33376,3.0,3,,,,,,
,,,,,33381,5.0,5,,,,,,
,,,,,33388,7.0,7,,,,,,
,,,,,33392,4.0,4,,,,,,
,,,,,33401,9.0,9,,,,,,
,,,,,33405,4.0,4,,,,,,
,,,,,33415,10.0,10,,,,,,
,,,,,33420,5.0,5,,,,,,
,,,,,33425,5.0,5,,,,,,
,,,,,33429,4.0,4,,,,,,
,,,,,33435,6.0,6,,,,,,
,,,,,33461,26.0,26,,,,,,
,,,,,33479,18.0,18,,,,,,
,,,,,33484,5.0,5,,,,,,
,,,,,33491,7.0,7,,,,,,
,,,,,33502,11.0,11,,,,,,
,,,,,33510,8.0,8,,,,,,
,,,,,33515,5.0,5,,,,,,
,,,,,33522,7.0,7,,,,,,
,,,,,33527,5.0,5,,,,,,
,,,,,33532,5.0,5,,,,,,
,,,,,33542,10.0,10,,,,,,
,,,,,33545,3.0,3,,,,,,
,,,,,33562,17.0,17,,,,,,
,,,,,33567,5.0,5,,,,,,
,,,,,33572,5.0,5,,,,,,
,,,,,33576,4.0,4,,,,,,
,,,,,33584,8.0,8,,,,,,
,,,,,33587,3.0,3,,,,,,
,,,,,33593,6.0,6,,,,,,
,,,,,33598,5.0,5,,,,,,
,,,,,33608,10.0,10,,,,,,
,,,,,33611,3.0,3,,,,,,
,,,,,33618,7.0,7,,,,,,
,,,,,33621,3.0,3,,,,,,
,,,,,33626,5.0,5,,,,,,
,,,,,33632,6.0,6,,,,,,
,,,,,33637,5.0,5,,,,,,
,,,,,33642,5.0,5,,,,,,
,,,,,33650,8.0,8,,,,,,
,,,,,33657,7.0,7,,,,,,
,,,,,33661,4.0,4,,,,,,
,,,,,33665,4.0,4,,,,,,
,,,,,33668,3.0,3,,,,,,
,,,,,33677,9.0,9,,,,,,
,,,,,33684,7.0,7,,,,,,
,,,,,33688,4.0,4,,,,,,
,,,,,33694,6.0,6,,,,,,
,,,,,33704,10.0,10,,,,,,
,,,,,33707,3.0,3,,,,,,
,,,,,33713,6.0,6,,,,,,
,,,,,33718,5.0,5,,,,,,
,,,,,33724,6.0,6,,,,,,
,,,,,33728,4.0,4,,,,,,
,,,,,33733,5.0,5,,,,,,
,,,,,33740,7.0,7,,,,,,
,,,,,33746,6.0,6,,,,,,
,,,,,33751,5.0,5,,,,,,
,,,,,33754,3.0,3,,,,,,
,,,,,33759,5.0,5,,,,,,
,,,,,33765,6.0,6,,,,,,
,,,,,33769,4.0,4,,,,,,
,,,,,33773,4.0,4,,,,,,
,,,,,33794,21.0,21,,,,,,
,,,,,33809,15.0,15,,,,,,
,,,,,33814,5.0,5,,,,,,
,,,,,33818,4.0,4,,,,,,
,,,,,33822,4.0,4,,,,,,
,,,,,33825,3.0,3,,,,,,
,,,,,33845,20.0,20,,,,,,
,,,,,33851,6.0,6,,,,,,
,,,,,33856,5.0,5,,,,,,
,,,,,33860,4.0,4,,,,,,
,,,,,33864,4.0,4,,,,,,
,,,,,33868,4.0,4,,,,,,
,,,,,33901,33.0,33,,,,,,
,,,,,33907,6.0,6,,,,,,
,,,,,33912,5.0,5,,,,,,
,,,,,33927,15.0,15,,,,,,
,,,,,33931,4.0,4,,,,,,
,,,,,33935,4.0,4,,,,,,
,,,,,33938,3.0,3,,,,,,
,,,,,33944,6.0,6,,,,,,
,,,,,33950,6.0,6,,,,,,
,,,,,33961,11.0,11,,,,,,
,,,,,33965,4.0,4,,,,,,
,,,,,33970,5.0,5,,,,,,
,,,,,33974,4.0,4,,,,,,
,,,,,33980,6.0,6,,,,,,
,,,,,33983,3.0,3,,,,,,
,,,,,33987,4.0,4,,,,,,
,,,,,33996,9.0,9,,,,,,
,,,,,34000,,,2.612802028656006,5.283907413482666,5.238998889923096,0.0003,0.0003,0.1
,,,,,34001,5.0,5,,,,,,
,,,,,34010,9.0,9,,,,,,
,,,,,34017,7.0,7,,,,,,
,,,,,34023,6.0,6,,,,,,
,,,,,34026,3.0,3,,,,,,
,,,,,34029,3.0,3,,,,,,
,,,,,34034,5.0,5,,,,,,
,,,,,34039,5.0,5,,,,,,
,,,,,34044,5.0,5,,,,,,
,,,,,34047,3.0,3,,,,,,
,,,,,34055,8.0,8,,,,,,
,,,,,34070,15.0,15,,,,,,
,,,,,34083,13.0,13,,,,,,
,,,,,34092,9.0,9,,,,,,
,,,,,34097,5.0,5,,,,,,
,,,,,34101,4.0,4,,,,,,
,,,,,34107,6.0,6,,,,,,
,,,,,34119,12.0,12,,,,,,
,,,,,34123,4.0,4,,,,,,
,,,,,34131,8.0,8,,,,,,
,,,,,34134,3.0,3,,,,,,
,,,,,34138,4.0,4,,,,,,
,,,,,34144,6.0,6,,,,,,
,,,,,34147,3.0,3,,,,,,
,,,,,34168,21.0,21,,,,,,
,,,,,34179,11.0,11,,,,,,
,,,,,34198,19.0,19,,,,,,
,,,,,34201,3.0,3,,,,,,
,,,,,34206,5.0,5,,,,,,
,,,,,34216,10.0,10,,,,,,
,,,,,34224,8.0,8,,,,,,
,,,,,34240,16.0,16,,,,,,
,,,,,34246,6.0,6,,,,,,
,,,,,34250,4.0,4,,,,,,
,,,,,34259,9.0,9,,,,,,
,,,,,34263,4.0,4,,,,,,
,,,,,34267,4.0,4,,,,,,
,,,,,34271,4.0,4,,,,,,
,,,,,34277,6.0,6,,,,,,
,,,,,34286,9.0,9,,,,,,
,,,,,34292,6.0,6,,,,,,
,,,,,34305,13.0,13,,,,,,
,,,,,34324,19.0,19,,,,,,
,,,,,34332,8.0,8,,,,,,
,,,,,34336,4.0,4,,,,,,
,,,,,34358,22.0,22,,,,,,
,,,,,34363,5.0,5,,,,,,
,,,,,34373,10.0,10,,,,,,
,,,,,34380,7.0,7,,,,,,
,,,,,34383,3.0,3,,,,,,
,,,,,34392,9.0,9,,,,,,
,,,,,34418,26.0,26,,,,,,
,,,,,34425,7.0,7,,,,,,
,,,,,34430,5.0,5,,,,,,
,,,,,34449,19.0,19,,,,,,
,,,,,34458,9.0,9,,,,,,
,,,,,34465,7.0,7,,,,,,
,,,,,34470,5.0,5,,,,,,
,,,,,34474,4.0,4,,,,,,
,,,,,34481,7.0,7,,,,,,
,,,,,34489,8.0,8,,,,,,
,,,,,34495,6.0,6,,,,,,
,,,,,34498,3.0,3,,,,,,
,,,,,34506,8.0,8,,,,,,
,,,,,34512,6.0,6,,,,,,
,,,,,34520,8.0,8,,,,,,
,,,,,34528,8.0,8,,,,,,
,,,,,34531,3.0,3,,,,,,
,,,,,34538,7.0,7,,,,,,
,,,,,34541,3.0,3,,,,,,
,,,,,34546,5.0,5,,,,,,
,,,,,34550,4.0,4,,,,,,
,,,,,34553,3.0,3,,,,,,
,,,,,34561,8.0,8,,,,,,
,,,,,34569,8.0,8,,,,,,
,,,,,34576,7.0,7,,,,,,
,,,,,34584,8.0,8,,,,,,
,,,,,34587,3.0,3,,,,,,
,,,,,34596,9.0,9,,,,,,
,,,,,34600,4.0,4,,,,,,
,,,,,34604,4.0,4,,,,,,
,,,,,34609,5.0,5,,,,,,
,,,,,34613,4.0,4,,,,,,
,,,,,34626,13.0,13,,,,,,
,,,,,34633,7.0,7,,,,,,
,,,,,34636,3.0,3,,,,,,
,,,,,34641,5.0,5,,,,,,
,,,,,34644,3.0,3,,,,,,
,,,,,34649,5.0,5,,,,,,
,,,,,34662,13.0,13,,,,,,
,,,,,34671,9.0,9,,,,,,
,,,,,34674,3.0,3,,,,,,
,,,,,34679,5.0,5,,,,,,
,,,,,34685,6.0,6,,,,,,
,,,,,34693,8.0,8,,,,,,
,,,,,34710,17.0,17,,,,,,
,,,,,34713,3.0,3,,,,,,
,,,,,34716,3.0,3,,,,,,
,,,,,34724,8.0,8,,,,,,
,,,,,34738,14.0,14,,,,,,
,,,,,34758,20.0,20,,,,,,
,,,,,34763,5.0,5,,,,,,
,,,,,34767,4.0,4,,,,,,
,,,,,34772,5.0,5,,,,,,
,,,,,34783,11.0,11,,,,,,
,,,,,34795,12.0,12,,,,,,
,,,,,34805,10.0,10,,,,,,
,,,,,34820,15.0,15,,,,,,
,,,,,34828,8.0,8,,,,,,
,,,,,34836,8.0,8,,,,,,
,,,,,34839,3.0,3,,,,,,
,,,,,34846,7.0,7,,,,,,
,,,,,34854,8.0,8,,,,,,
,,,,,34859,5.0,5,,,,,,
,,,,,34867,8.0,8,,,,,,
,,,,,34876,9.0,9,,,,,,
,,,,,34881,5.0,5,,,,,,
,,,,,34884,3.0,3,,,,,,
,,,,,34899,15.0,15,,,,,,
,,,,,34906,7.0,7,,,,,,
,,,,,34911,5.0,5,,,,,,
,,,,,34915,4.0,4,,,,,,
,,,,,34932,17.0,17,,,,,,
,,,,,34940,8.0,8,,,,,,
,,,,,34953,13.0,13,,,,,,
,,,,,34958,5.0,5,,,,,,
,,,,,34972,14.0,14,,,,,,
,,,,,34976,4.0,4,,,,,,
,,,,,34988,12.0,12,,,,,,
6.7,5.2924476,19.0,3.0,6.7,35000,,,1.89800226688385,4.994022369384766,5.01754903793335,0.0003,0.0003,0.1
,,,,,35002,14.0,14,,,,,,
,,,,,35007,5.0,5,,,,,,
,,,,,35013,6.0,6,,,,,,
,,,,,35024,11.0,11,,,,,,
,,,,,35031,7.0,7,,,,,,
,,,,,35043,12.0,12,,,,,,
,,,,,35051,8.0,8,,,,,,
,,,,,35054,3.0,3,,,,,,
,,,,,35058,4.0,4,,,,,,
,,,,,35068,10.0,10,,,,,,
,,,,,35074,6.0,6,,,,,,
,,,,,35077,3.0,3,,,,,,
,,,,,35087,10.0,10,,,,,,
,,,,,35097,10.0,10,,,,,,
,,,,,35105,8.0,8,,,,,,
,,,,,35115,10.0,10,,,,,,
,,,,,35119,4.0,4,,,,,,
,,,,,35124,5.0,5,,,,,,
,,,,,35130,6.0,6,,,,,,
,,,,,35147,17.0,17,,,,,,
,,,,,35150,3.0,3,,,,,,
,,,,,35153,3.0,3,,,,,,
,,,,,35156,3.0,3,,,,,,
,,,,,35166,10.0,10,,,,,,
,,,,,35169,3.0,3,,,,,,
,,,,,35183,14.0,14,,,,,,
,,,,,35187,4.0,4,,,,,,
,,,,,35190,3.0,3,,,,,,
,,,,,35203,13.0,13,,,,,,
,,,,,35209,6.0,6,,,,,,
,,,,,35220,11.0,11,,,,,,
,,,,,35223,3.0,3,,,,,,
,,,,,35231,8.0,8,,,,,,
,,,,,35234,3.0,3,,,,,,
,,,,,35244,10.0,10,,,,,,
,,,,,35247,3.0,3,,,,,,
,,,,,35258,11.0,11,,,,,,
,,,,,35266,8.0,8,,,,,,
,,,,,35277,11.0,11,,,,,,
,,,,,35284,7.0,7,,,,,,
,,,,,35290,6.0,6,,,,,,
,,,,,35295,5.0,5,,,,,,
,,,,,35299,4.0,4,,,,,,
,,,,,35314,15.0,15,,,,,,
,,,,,35323,9.0,9,,,,,,
,,,,,35357,34.0,34,,,,,,
,,,,,35366,9.0,9,,,,,,
,,,,,35372,6.0,6,,,,,,
,,,,,35377,5.0,5,,,,,,
,,,,,35380,3.0,3,,,,,,
,,,,,35383,3.0,3,,,,,,
,,,,,35388,5.0,5,,,,,,
,,,,,35391,3.0,3,,,,,,
,,,,,35395,4.0,4,,,,,,
,,,,,35403,8.0,8,,,,,,
,,,,,35410,7.0,7,,,,,,
,,,,,35413,3.0,3,,,,,,
,,,,,35418,5.0,5,,,,,,
,,,,,35421,3.0,3,,,,,,
,,,,,35427,6.0,6,,,,,,
,,,,,35439,12.0,12,,,,,,
,,,,,35442,3.0,3,,,,,,
,,,,,35446,4.0,4,,,,,,
,,,,,35454,8.0,8,,,,,,
,,,,,35467,13.0,13,,,,,,
,,,,,35483,16.0,16,,,,,,
,,,,,35490,7.0,7,,,,,,
,,,,,35496,6.0,6,,,,,,
,,,,,35500,4.0,4,,,,,,
,,,,,35506,6.0,6,,,,,,
,,,,,35510,4.0,4,,,,,,
,,,,,35517,7.0,7,,,,,,
,,,,,35527,10.0,10,,,,,,
,,,,,35531,4.0,4,,,,,,
,,,,,35537,6.0,6,,,,,,
,,,,,35547,10.0,10,,,,,,
,,,,,35550,3.0,3,,,,,,
,,,,,35556,6.0,6,,,,,,
,,,,,35560,4.0,4,,,,,,
,,,,,35575,15.0,15,,,,,,
,,,,,35583,8.0,8,,,,,,
,,,,,35586,3.0,3,,,,,,
,,,,,35590,4.0,4,,,,,,
,,,,,35595,5.0,5,,,,,,
,,,,,35599,4.0,4,,,,,,
,,,,,35603,4.0,4,,,,,,
,,,,,35608,5.0,5,,,,,,
,,,,,35614,6.0,6,,,,,,
,,,,,35622,8.0,8,,,,,,
,,,,,35626,4.0,4,,,,,,
,,,,,35630,4.0,4,,,,,,
,,,,,35641,11.0,11,,,,,,
,,,,,35649,8.0,8,,,,,,
,,,,,35660,11.0,11,,,,,,
,,,,,35670,10.0,10,,,,,,
,,,,,35673,3.0,3,,,,,,
,,,,,35681,8.0,8,,,,,,
,,,,,35688,7.0,7,,,,,,
,,,,,35691,3.0,3,,,,,,
,,,,,35696,5.0,5,,,,,,
,,,,,35706,10.0,10,,,,,,
,,,,,35712,6.0,6,,,,,,
,,,,,35719,7.0,7,,,,,,
,,,,,35730,11.0,11,,,,,,
,,,,,35736,6.0,6,,,,,,
,,,,,35739,3.0,3,,,,,,
,,,,,35749,10.0,10,,,,,,
,,,,,35753,4.0,4,,,,,,
,,,,,35759,6.0,6,,,,,,
,,,,,35777,18.0,18,,,,,,
,,,,,35784,7.0,7,,,,,,
,,,,,35791,7.0,7,,,,,,
,,,,,35800,9.0,9,,,,,,
,,,,,35806,6.0,6,,,,,,
,,,,,35813,7.0,7,,,,,,
,,,,,35818,5.0,5,,,,,,
,,,,,35830,12.0,12,,,,,,
,,,,,35848,18.0,18,,,,,,
,,,,,35852,4.0,4,,,,,,
,,,,,35857,5.0,5,,,,,,
,,,,,35863,6.0,6,,,,,,
,,,,,35877,14.0,14,,,,,,
,,,,,35880,3.0,3,,,,,,
,,,,,35886,6.0,6,,,,,,
,,,,,35892,6.0,6,,,,,,
,,,,,35897,5.0,5,,,,,,
,,,,,35905,8.0,8,,,,,,
,,,,,35908,3.0,3,,,,,,
,,,,,35911,3.0,3,,,,,,
,,,,,35914,3.0,3,,,,,,
,,,,,35919,5.0,5,,,,,,
,,,,,35925,6.0,6,,,,,,
,,,,,35936,11.0,11,,,,,,
,,,,,35939,3.0,3,,,,,,
,,,,,35943,4.0,4,,,,,,
,,,,,35949,6.0,6,,,,,,
,,,,,35956,7.0,7,,,,,,
,,,,,35961,5.0,5,,,,,,
,,,,,35968,7.0,7,,,,,,
,,,,,35972,4.0,4,,,,,,
,,,,,35978,6.0,6,,,,,,
,,,,,35985,7.0,7,,,,,,
,,,,,35991,6.0,6,,,,,,
,,,,,35999,8.0,8,,,,,,
,,,,,36000,,,1.8773653507232666,5.050895690917969,5.010985851287842,0.0003,0.0003,0.1
,,,,,36002,3.0,3,,,,,,
,,,,,36005,3.0,3,,,,,,
,,,,,36031,26.0,26,,,,,,
,,,,,36048,17.0,17,,,,,,
,,,,,36062,14.0,14,,,,,,
,,,,,36066,4.0,4,,,,,,
,,,,,36070,4.0,4,,,,,,
,,,,,36073,3.0,3,,,,,,
,,,,,36076,3.0,3,,,,,,
,,,,,36102,26.0,26,,,,,,
,,,,,36110,8.0,8,,,,,,
,,,,,36120,10.0,10,,,,,,
,,,,,36128,8.0,8,,,,,,
,,,,,36132,4.0,4,,,,,,
,,,,,36139,7.0,7,,,,,,
,,,,,36146,7.0,7,,,,,,
,,,,,36149,3.0,3,,,,,,
,,,,,36153,4.0,4,,,,,,
,,,,,36162,9.0,9,,,,,,
,,,,,36165,3.0,3,,,,,,
,,,,,36179,14.0,14,,,,,,
,,,,,36189,10.0,10,,,,,,
,,,,,36203,14.0,14,,,,,,
,,,,,36206,3.0,3,,,,,,
,,,,,36212,6.0,6,,,,,,
,,,,,36218,6.0,6,,,,,,
,,,,,36221,3.0,3,,,,,,
,,,,,36233,12.0,12,,,,,,
,,,,,36255,22.0,22,,,,,,
,,,,,36260,5.0,5,,,,,,
,,,,,36268,8.0,8,,,,,,
,,,,,36271,3.0,3,,,,,,
,,,,,36278,7.0,7,,,,,,
,,,,,36290,12.0,12,,,,,,
,,,,,36301,11.0,11,,,,,,
,,,,,36304,3.0,3,,,,,,
,,,,,36308,4.0,4,,,,,,
,,,,,36312,4.0,4,,,,,,
,,,,,36316,4.0,4,,,,,,
,,,,,36321,5.0,5,,,,,,
,,,,,36331,10.0,10,,,,,,
,,,,,36340,9.0,9,,,,,,
,,,,,36344,4.0,4,,,,,,
,,,,,36347,3.0,3,,,,,,
,,,,,36356,9.0,9,,,,,,
,,,,,36361,5.0,5,,,,,,
,,,,,36376,15.0,15,,,,,,
,,,,,36381,5.0,5,,,,,,
,,,,,36390,9.0,9,,,,,,
,,,,,36400,10.0,10,,,,,,
,,,,,36405,5.0,5,,,,,,
,,,,,36411,6.0,6,,,,,,
,,,,,36415,4.0,4,,,,,,
,,,,,36421,6.0,6,,,,,,
,,,,,36429,8.0,8,,,,,,
,,,,,36433,4.0,4,,,,,,
,,,,,36437,4.0,4,,,,,,
,,,,,36440,3.0,3,,,,,,
,,,,,36443,3.0,3,,,,,,
,,,,,36447,4.0,4,,,,,,
,,,,,36453,6.0,6,,,,,,
,,,,,36461,8.0,8,,,,,,
,,,,,36464,3.0,3,,,,,,
,,,,,36468,4.0,4,,,,,,
,,,,,36473,5.0,5,,,,,,
,,,,,36483,10.0,10,,,,,,
,,,,,36486,3.0,3,,,,,,
,,,,,36489,3.0,3,,,,,,
,,,,,36495,6.0,6,,,,,,
,,,,,36501,6.0,6,,,,,,
,,,,,36505,4.0,4,,,,,,
,,,,,36509,4.0,4,,,,,,
,,,,,36520,11.0,11,,,,,,
,,,,,36523,3.0,3,,,,,,
,,,,,36533,10.0,10,,,,,,
,,,,,36539,6.0,6,,,,,,
,,,,,36543,4.0,4,,,,,,
,,,,,36547,4.0,4,,,,,,
,,,,,36551,4.0,4,,,,,,
,,,,,36559,8.0,8,,,,,,
,,,,,36566,7.0,7,,,,,,
,,,,,36575,9.0,9,,,,,,
,,,,,36580,5.0,5,,,,,,
,,,,,36585,5.0,5,,,,,,
,,,,,36592,7.0,7,,,,,,
,,,,,36597,5.0,5,,,,,,
,,,,,36601,4.0,4,,,,,,
,,,,,36604,3.0,3,,,,,,
,,,,,36614,10.0,10,,,,,,
,,,,,36618,4.0,4,,,,,,
,,,,,36621,3.0,3,,,,,,
,,,,,36633,12.0,12,,,,,,
,,,,,36644,11.0,11,,,,,,
,,,,,36657,13.0,13,,,,,,
,,,,,36661,4.0,4,,,,,,
,,,,,36669,8.0,8,,,,,,
,,,,,36672,3.0,3,,,,,,
,,,,,36676,4.0,4,,,,,,
,,,,,36680,4.0,4,,,,,,
,,,,,36688,8.0,8,,,,,,
,,,,,36692,4.0,4,,,,,,
,,,,,36696,4.0,4,,,,,,
,,,,,36699,3.0,3,,,,,,
,,,,,36705,6.0,6,,,,,,
,,,,,36738,33.0,33,,,,,,
,,,,,36751,13.0,13,,,,,,
,,,,,36768,17.0,17,,,,,,
,,,,,36771,3.0,3,,,,,,
,,,,,36776,5.0,5,,,,,,
,,,,,36782,6.0,6,,,,,,
,,,,,36799,17.0,17,,,,,,
,,,,,36803,4.0,4,,,,,,
,,,,,36812,9.0,9,,,,,,
,,,,,36818,6.0,6,,,,,,
,,,,,36831,13.0,13,,,,,,
,,,,,36835,4.0,4,,,,,,
,,,,,36838,3.0,3,,,,,,
,,,,,36849,11.0,11,,,,,,
,,,,,36862,13.0,13,,,,,,
,,,,,36874,12.0,12,,,,,,
,,,,,36894,20.0,20,,,,,,
,,,,,36898,4.0,4,,,,,,
,,,,,36905,7.0,7,,,,,,
,,,,,36912,7.0,7,,,,,,
,,,,,36915,3.0,3,,,,,,
,,,,,36923,8.0,8,,,,,,
,,,,,36927,4.0,4,,,,,,
,,,,,36933,6.0,6,,,,,,
,,,,,36942,9.0,9,,,,,,
,,,,,36947,5.0,5,,,,,,
,,,,,36950,3.0,3,,,,,,
,,,,,36964,14.0,14,,,,,,
,,,,,36969,5.0,5,,,,,,
,,,,,36973,4.0,4,,,,,,
,,,,,36977,4.0,4,,,,,,
,,,,,36981,4.0,4,,,,,,
,,,,,36988,7.0,7,,,,,,
,,,,,36993,5.0,5,,,,,,
,,,,,36997,4.0,4,,,,,,
,,,,,37000,,,2.488886594772339,5.431033134460449,5.483240127563477,0.0003,0.0003,0.1
,,,,,37001,4.0,4,,,,,,
,,,,,37005,4.0,4,,,,,,
,,,,,37009,4.0,4,,,,,,
,,,,,37013,4.0,4,,,,,,
,,,,,37016,3.0,3,,,,,,
,,,,,37021,5.0,5,,,,,,
,,,,,37025,4.0,4,,,,,,
,,,,,37032,7.0,7,,,,,,
,,,,,37036,4.0,4,,,,,,
,,,,,37040,4.0,4,,,,,,
,,,,,37050,10.0,10,,,,,,
,,,,,37063,13.0,13,,,,,,
,,,,,37068,5.0,5,,,,,,
,,,,,37071,3.0,3,,,,,,
,,,,,37081,10.0,10,,,,,,
,,,,,37088,7.0,7,,,,,,
,,,,,37091,3.0,3,,,,,,
,,,,,37106,15.0,15,,,,,,
,,,,,37116,10.0,10,,,,,,
,,,,,37119,3.0,3,,,,,,
,,,,,37123,4.0,4,,,,,,
,,,,,37127,4.0,4,,,,,,
,,,,,37144,17.0,17,,,,,,
,,,,,37154,10.0,10,,,,,,
,,,,,37169,15.0,15,,,,,,
,,,,,37176,7.0,7,,,,,,
,,,,,37184,8.0,8,,,,,,
,,,,,37189,5.0,5,,,,,,
,,,,,37199,10.0,10,,,,,,
,,,,,37208,9.0,9,,,,,,
,,,,,37211,3.0,3,,,,,,
,,,,,37216,5.0,5,,,,,,
,,,,,37219,3.0,3,,,,,,
,,,,,37222,3.0,3,,,,,,
,,,,,37234,12.0,12,,,,,,
,,,,,37238,4.0,4,,,,,,
,,,,,37241,3.0,3,,,,,,
,,,,,37251,10.0,10,,,,,,
,,,,,37255,4.0,4,,,,,,
,,,,,37258,3.0,3,,,,,,
,,,,,37262,4.0,4,,,,,,
,,,,,37267,5.0,5,,,,,,
,,,,,37272,5.0,5,,,,,,
,,,,,37275,3.0,3,,,,,,
,,,,,37280,5.0,5,,,,,,
,,,,,37285,5.0,5,,,,,,
,,,,,37289,4.0,4,,,,,,
,,,,,37296,7.0,7,,,,,,
,,,,,37302,6.0,6,,,,,,
,,,,,37306,4.0,4,,,,,,
,,,,,37311,5.0,5,,,,,,
,,,,,37322,11.0,11,,,,,,
,,,,,37326,4.0,4,,,,,,
,,,,,37333,7.0,7,,,,,,
,,,,,37337,4.0,4,,,,,,
,,,,,37341,4.0,4,,,,,,
,,,,,37344,3.0,3,,,,,,
,,,,,37349,5.0,5,,,,,,
,,,,,37354,5.0,5,,,,,,
,,,,,37359,5.0,5,,,,,,
,,,,,37366,7.0,7,,,,,,
,,,,,37371,5.0,5,,,,,,
,,,,,37376,5.0,5,,,,,,
,,,,,37383,7.0,7,,,,,,
,,,,,37397,14.0,14,,,,,,
,,,,,37407,10.0,10,,,,,,
,,,,,37413,6.0,6,,,,,,
,,,,,37423,10.0,10,,,,,,
,,,,,37429,6.0,6,,,,,,
,,,,,37438,9.0,9,,,,,,
,,,,,37455,17.0,17,,,,,,
,,,,,37459,4.0,4,,,,,,
,,,,,37470,11.0,11,,,,,,
,,,,,37476,6.0,6,,,,,,
,,,,,37480,4.0,4,,,,,,
,,,,,37489,9.0,9,,,,,,
,,,,,37498,9.0,9,,,,,,
,,,,,37502,4.0,4,,,,,,
,,,,,37506,4.0,4,,,,,,
,,,,,37516,10.0,10,,,,,,
,,,,,37521,5.0,5,,,,,,
,,,,,37524,3.0,3,,,,,,
,,,,,37527,3.0,3,,,,,,
,,,,,37541,14.0,14,,,,,,
,,,,,37561,20.0,20,,,,,,
,,,,,37569,8.0,8,,,,,,
,,,,,37578,9.0,9,,,,,,
,,,,,37595,17.0,17,,,,,,
,,,,,37603,8.0,8,,,,,,
,,,,,37606,3.0,3,,,,,,
,,,,,37612,6.0,6,,,,,,
,,,,,37623,11.0,11,,,,,,
,,,,,37632,9.0,9,,,,,,
,,,,,37636,4.0,4,,,,,,
,,,,,37644,8.0,8,,,,,,
,,,,,37650,6.0,6,,,,,,
,,,,,37660,10.0,10,,,,,,
,,,,,37673,13.0,13,,,,,,
,,,,,37677,4.0,4,,,,,,
,,,,,37688,11.0,11,,,,,,
,,,,,37692,4.0,4,,,,,,
,,,,,37695,3.0,3,,,,,,
,,,,,37700,5.0,5,,,,,,
,,,,,37705,5.0,5,,,,,,
,,,,,37708,3.0,3,,,,,,
,,,,,37712,4.0,4,,,,,,
,,,,,37725,13.0,13,,,,,,
,,,,,37728,3.0,3,,,,,,
,,,,,37732,4.0,4,,,,,,
,,,,,37739,7.0,7,,,,,,
,,,,,37746,7.0,7,,,,,,
,,,,,37760,14.0,14,,,,,,
,,,,,37764,4.0,4,,,,,,
,,,,,37770,6.0,6,,,,,,
,,,,,37777,7.0,7,,,,,,
,,,,,37786,9.0,9,,,,,,
,,,,,37790,4.0,4,,,,,,
,,,,,37795,5.0,5,,,,,,
,,,,,37811,16.0,16,,,,,,
,,,,,37816,5.0,5,,,,,,
,,,,,37822,6.0,6,,,,,,
